Year,Date,Host_Country,Host_City,Stage,Home_Team,Away_Team,Home_Score,Away_Score,Penalties,Penalties_Home_Score,Penalties_Away_Score,Winner,Draw
2014,2014-06-16,Brazil,Natal,Group Stage,Ghana,United States,1,2,0,0,0,United States,0
2014,2014-06-16,Brazil,Curitiba,Group Stage,Iran,Nigeria,0,0,0,0,0,,1
2014,2014-06-17,Brazil,Belo Horizonte,Group Stage,Belgium,Algeria,2,1,0,0,0,Belgium,0
2014,2014-06-17,Brazil,Fortaleza,Group Stage,Brazil,Mexico,0,0,0,0,0,,1
2014,2014-06-17,Brazil,Cuiabá,Group Stage,Russia,South Korea,1,1,0,0,0,,1
2014,2014-06-18,Brazil,Porto Alegre,Group Stage,Australia,Netherlands,2,3,0,0,0,Netherlands,0
2014,2014-06-18,Brazil,Manaus,Group Stage,Cameroon,Croatia,0,4,0,0,0,Croatia,0
2014,2014-06-18,Brazil,Rio de Janeiro,Group Stage,Spain,Chile,0,2,0,0,0,Chile,0
2014,2014-06-19,Brazil,Brasília,Group Stage,Colombia,Ivory Coast,2,1,0,0,0,Colombia,0
2014,2014-06-19,Brazil,Natal,Group Stage,Japan,Greece,0,0,0,0,0,,1
2014,2014-06-19,Brazil,São Paulo,Group Stage,Uruguay,England,2,1,0,0,0,Uruguay,0
2014,2014-06-20,Brazil,Curitiba,Group Stage,Honduras,Ecuador,1,2,0,0,0,Ecuador,0
2014,2014-06-20,Brazil,Recife,Group Stage,Italy,Costa Rica,0,1,0,0,0,Costa Rica,0
2014,2014-06-20,Brazil,Salvador,Group Stage,Switzerland,France,2,5,0,0,0,France,0
2014,2014-06-21,Brazil,Belo Horizonte,Group Stage,Argentina,Iran,1,0,0,0,0,Argentina,0
2014,2014-06-21,Brazil,Fortaleza,Group Stage,Germany,Ghana,2,2,0,0,0,,1
2014,2014-06-21,Brazil,Cuiabá,Group Stage,Nigeria,Bosnia and Herzegovina,1,0,0,0,0,Nigeria,0
2014,2014-06-22,Brazil,Rio de Janeiro,Group Stage,Belgium,Russia,1,0,0,0,0,Belgium,0
2014,2014-06-22,Brazil,Porto Alegre,Group Stage,South Korea,Algeria,2,4,0,0,0,Algeria,0
2014,2014-06-22,Brazil,Manaus,Group Stage,United States,Portugal,2,2,0,0,0,,1
2014,2014-06-23,Brazil,Curitiba,Group Stage,Australia,Spain,0,3,0,0,0,Spain,0
2014,2014-06-23,Brazil,Brasília,Group Stage,Cameroon,Brazil,1,4,0,0,0,Brazil,0
2014,2014-06-23,Brazil,Recife,Group Stage,Croatia,Mexico,1,3,0,0,0,Mexico,0
2014,2014-06-23,Brazil,São Paulo,Group Stage,Netherlands,Chile,2,0,0,0,0,Netherlands,0
2014,2014-06-24,Brazil,Belo Horizonte,Group Stage,Costa Rica,England,0,0,0,0,0,,1
2014,2014-06-24,Brazil,Fortaleza,Group Stage,Greece,Ivory Coast,2,1,0,0,0,Greece,0
2014,2014-06-24,Brazil,Natal,Group Stage,Italy,Uruguay,0,1,0,0,0,Uruguay,0
2014,2014-06-24,Brazil,Cuiabá,Group Stage,Japan,Colombia,1,4,0,0,0,Colombia,0
2014,2014-06-25,Brazil,Salvador,Group Stage,Bosnia and Herzegovina,Iran,3,1,0,0,0,Bosnia and Herzegovina,0
2014,2014-06-25,Brazil,Rio de Janeiro,Group Stage,Ecuador,France,0,0,0,0,0,,1
2014,2014-06-25,Brazil,Manaus,Group Stage,Honduras,Switzerland,0,3,0,0,0,Switzerland,0
2014,2014-06-25,Brazil,Porto Alegre,Group Stage,Nigeria,Argentina,2,3,0,0,0,Argentina,0
2014,2014-06-26,Brazil,Curitiba,Group Stage,Algeria,Russia,1,1,0,0,0,,1
2014,2014-06-26,Brazil,Brasília,Group Stage,Portugal,Ghana,2,1,0,0,0,Portugal,0
2014,2014-06-26,Brazil,São Paulo,Group Stage,South Korea,Belgium,0,1,0,0,0,Belgium,0
2014,2014-06-26,Brazil,Recife,Group Stage,United States,Germany,0,1,0,0,0,Germany,0
2014,2014-06-28,Brazil,Belo Horizonte,Round of 16,Brazil,Chile,1,1,1,3,2,Brazil,1
2014,2014-06-28,Brazil,Rio de Janeiro,Round of 16,Colombia,Uruguay,2,0,0,0,0,Colombia,0
2014,2014-06-29,Brazil,Recife,Round of 16,Costa Rica,Greece,1,1,1,5,3,Costa Rica,1
2014,2014-06-29,Brazil,Fortaleza,Round of 16,Netherlands,Mexico,2,1,0,0,0,Netherlands,0
2014,2014-06-30,Brazil,Brasília,Round of 16,France,Nigeria,2,0,0,0,0,France,0
2014,2014-06-30,Brazil,Porto Alegre,Round of 16,Germany,Algeria,2,1,0,0,0,Germany,0
2014,2014-07-01,Brazil,São Paulo,Round of 16,Argentina,Switzerland,1,0,0,0,0,Argentina,0
2014,2014-07-01,Brazil,Salvador,Round of 16,Belgium,United States,2,1,0,0,0,Belgium,0
2014,2014-07-04,Brazil,Fortaleza,Quarter-final,Brazil,Colombia,2,1,0,0,0,Brazil,0
2014,2014-07-04,Brazil,Rio de Janeiro,Quarter-final,France,Germany,0,1,0,0,0,Germany,0
2014,2014-07-05,Brazil,Brasília,Quarter-final,Argentina,Belgium,1,0,0,0,0,Argentina,0
2014,2014-07-05,Brazil,Salvador,Quarter-final,Netherlands,Costa Rica,0,0,1,4,3,Netherlands,1
2014,2014-07-08,Brazil,Belo Horizonte,Semi-final,Brazil,Germany,1,7,0,0,0,Germany,0
2014,2014-07-09,Brazil,São Paulo,Semi-final,Netherlands,Argentina,0,0,1,2,4,Argentina,1
2014,2014-07-12,Brazil,Brasília,Third place play-off,Brazil,Netherlands,0,3,0,0,0,Netherlands,0
2014,2014-07-13,Brazil,Rio de Janeiro,Final,Germany,Argentina,1,0,0,0,0,Germany,0
2018,2018-06-14,Russia,Moscow,Group Stage,Russia,Saudi Arabia,5,0,0,0,0,Russia,0
2018,2018-06-15,Russia,Yekaterinburg,Group Stage,Egypt,Uruguay,0,1,0,0,0,Uruguay,0
2018,2018-06-15,Russia,Saint Petersburg,Group Stage,Morocco,Iran,0,1,0,0,0,Iran,0
2018,2018-06-15,Russia,Sochi,Group Stage,Portugal,Spain,3,3,0,0,0,,1
2018,2018-06-16,Russia,Moscow,Group Stage,Argentina,Iceland,1,1,0,0,0,,1
2018,2018-06-16,Russia,Kaliningrad,Group Stage,Croatia,Nigeria,2,0,0,0,0,Croatia,0
2018,2018-06-16,Russia,Kazan,Group Stage,France,Australia,2,1,0,0,0,France,0
2018,2018-06-16,Russia,Saransk,Group Stage,Peru,Denmark,0,1,0,0,0,Denmark,0
2018,2018-06-17,Russia,Rostov-on-Don,Group Stage,Brazil,Switzerland,1,1,0,0,0,,1
2018,2018-06-17,Russia,Samara,Group Stage,Costa Rica,Serbia,0,1,0,0,0,Serbia,0
2018,2018-06-17,Russia,Moscow,Group Stage,Germany,Mexico,0,1,0,0,0,Mexico,0
2018,2018-06-18,Russia,Sochi,Group Stage,Belgium,Panama,3,0,0,0,0,Belgium,0
2018,2018-06-18,Russia,Nizhny Novgorod,Group Stage,Sweden,South Korea,1,0,0,0,0,Sweden,0
2018,2018-06-18,Russia,Volgograd,Group Stage,Tunisia,England,1,2,0,0,0,England,0
2018,2018-06-19,Russia,Saransk,Group Stage,Colombia,Japan,1,2,0,0,0,Japan,0
2018,2018-06-19,Russia,Moscow,Group Stage,Poland,Senegal,1,2,0,0,0,Senegal,0
2018,2018-06-19,Russia,Saint Petersburg,Group Stage,Russia,Egypt,3,1,0,0,0,Russia,0
2018,2018-06-20,Russia,Kazan,Group Stage,Iran,Spain,0,1,0,0,0,Spain,0
2018,2018-06-20,Russia,Moscow,Group Stage,Portugal,Morocco,1,0,0,0,0,Portugal,0
2018,2018-06-20,Russia,Rostov-on-Don,Group Stage,Uruguay,Saudi Arabia,1,0,0,0,0,Uruguay,0
2018,2018-06-21,Russia,Nizhny Novgorod,Group Stage,Argentina,Croatia,0,3,0,0,0,Croatia,0
2018,2018-06-21,Russia,Samara,Group Stage,Denmark,Australia,1,1,0,0,0,,1
2018,2018-06-21,Russia,Yekaterinburg,Group Stage,France,Peru,1,0,0,0,0,France,0
2018,2018-06-22,Russia,Saint Petersburg,Group Stage,Brazil,Costa Rica,2,0,0,0,0,Brazil,0
2018,2018-06-22,Russia,Volgograd,Group Stage,Nigeria,Iceland,2,0,0,0,0,Nigeria,0
2018,2018-06-22,Russia,Kaliningrad,Group Stage,Serbia,Switzerland,1,2,0,0,0,Switzerland,0
2018,2018-06-23,Russia,Moscow,Group Stage,Belgium,Tunisia,5,2,0,0,0,Belgium,0
2018,2018-06-23,Russia,Sochi,Group Stage,Germany,Sweden,2,1,0,0,0,Germany,0
2018,2018-06-23,Russia,Rostov-on-Don,Group Stage,South Korea,Mexico,1,2,0,0,0,Mexico,0
2018,2018-06-24,Russia,Nizhny Novgorod,Group Stage,England,Panama,6,1,0,0,0,England,0
2018,2018-06-24,Russia,Yekaterinburg,Group Stage,Japan,Senegal,2,2,0,0,0,,1
2018,2018-06-24,Russia,Kazan,Group Stage,Poland,Colombia,0,3,0,0,0,Colombia,0
2018,2018-06-25,Russia,Saransk,Group Stage,Iran,Portugal,1,1,0,0,0,,1
2018,2018-06-25,Russia,Volgograd,Group Stage,Saudi Arabia,Egypt,2,1,0,0,0,Saudi Arabia,0
2018,2018-06-25,Russia,Kaliningrad,Group Stage,Spain,Morocco,2,2,0,0,0,,1
2018,2018-06-25,Russia,Samara,Group Stage,Uruguay,Russia,3,0,0,0,0,Uruguay,0
2018,2018-06-26,Russia,Sochi,Group Stage,Australia,Peru,0,2,0,0,0,Peru,0
2018,2018-06-26,Russia,Moscow,Group Stage,Denmark,France,0,0,0,0,0,,1
2018,2018-06-26,Russia,Rostov-on-Don,Group Stage,Iceland,Croatia,1,2,0,0,0,Croatia,0
2018,2018-06-26,Russia,Saint Petersburg,Group Stage,Nigeria,Argentina,1,2,0,0,0,Argentina,0
2018,2018-06-27,Russia,Yekaterinburg,Group Stage,Mexico,Sweden,0,3,0,0,0,Sweden,0
2018,2018-06-27,Russia,Moscow,Group Stage,Serbia,Brazil,0,2,0,0,0,Brazil,0
2018,2018-06-27,Russia,Kazan,Group Stage,South Korea,Germany,2,0,0,0,0,South Korea,0
2018,2018-06-27,Russia,Nizhny Novgorod,Group Stage,Switzerland,Costa Rica,2,2,0,0,0,,1
2018,2018-06-28,Russia,Kaliningrad,Group Stage,England,Belgium,0,1,0,0,0,Belgium,0
2018,2018-06-28,Russia,Volgograd,Group Stage,Japan,Poland,0,1,0,0,0,Poland,0
2018,2018-06-28,Russia,Saransk,Group Stage,Panama,Tunisia,1,2,0,0,0,Tunisia,0
2018,2018-06-28,Russia,Samara,Group Stage,Senegal,Colombia,0,1,0,0,0,Colombia,0
2018,2018-06-30,Russia,Kazan,Round of 16,France,Argentina,4,3,0,0,0,France,0
2018,2018-06-30,Russia,Sochi,Round of 16,Uruguay,Portugal,2,1,0,0,0,Uruguay,0
2018,2018-07-01,Russia,Nizhny Novgorod,Round of 16,Croatia,Denmark,1,1,1,3,2,Croatia,1
2018,2018-07-01,Russia,Moscow,Round of 16,Spain,Russia,1,1,1,3,4,Russia,1
2018,2018-07-02,Russia,Rostov-on-Don,Round of 16,Belgium,Japan,3,2,0,0,0,Belgium,0
2018,2018-07-02,Russia,Samara,Round of 16,Brazil,Mexico,2,0,0,0,0,Brazil,0
2018,2018-07-03,Russia,Moscow,Round of 16,Colombia,England,1,1,1,3,4,England,1
2018,2018-07-03,Russia,Saint Petersburg,Round of 16,Sweden,Switzerland,1,0,0,0,0,Sweden,0
2018,2018-07-06,Russia,Kazan,Quarter-final,Brazil,Belgium,1,2,0,0,0,Belgium,0
2018,2018-07-06,Russia,Nizhny Novgorod,Quarter-final,Uruguay,France,0,2,0,0,0,France,0
2018,2018-07-07,Russia,Sochi,Quarter-final,Russia,Croatia,2,2,1,3,4,Croatia,1
2018,2018-07-07,Russia,Samara,Quarter-final,Sweden,England,0,2,0,0,0,England,0
2018,2018-07-10,Russia,Saint Petersburg,Semi-final,France,Belgium,1,0,0,0,0,France,0
2018,2018-07-11,Russia,Moscow,Semi-final,Croatia,England,2,1,0,0,0,Croatia,0
2018,2018-07-14,Russia,Saint Petersburg,Third place play-off,Belgium,England,2,0,0,0,0,Belgium,0
2018,2018-07-15,Russia,Moscow,Final,France,Croatia,4,2,0,0,0,France,0
2022,2022-11-20,Qatar,Al Khor,Group Stage,Qatar,Ecuador,0,2,0,0,0,Ecuador,0
2022,2022-11-21,Qatar,Al Rayyan,Group Stage,England,Iran,6,2,0,0,0,England,0
2022,2022-11-21,Qatar,Doha,Group Stage,Senegal,Netherlands,0,2,0,0,0,Netherlands,0
2022,2022-11-21,Qatar,Al Rayyan,Group Stage,United States,Wales,1,1,0,0,0,,1
2022,2022-11-22,Qatar,Lusail,Group Stage,Argentina,Saudi Arabia,1,2,0,0,0,Saudi Arabia,0
2022,2022-11-22,Qatar,Al Rayyan,Group Stage,Denmark,Tunisia,0,0,0,0,0,,1
2022,2022-11-22,Qatar,Al Wakrah,Group Stage,France,Australia,4,1,0,0,0,France,0
2022,2022-11-22,Qatar,Doha,Group Stage,Mexico,Poland,0,0,0,0,0,,1
2022,2022-11-23,Qatar,Al Rayyan,Group Stage,Belgium,Canada,1,0,0,0,0,Belgium,0
2022,2022-11-23,Qatar,Al Rayyan,Group Stage,Germany,Japan,1,2,0,0,0,Japan,0
2022,2022-11-23,Qatar,Al Khor,Group Stage,Morocco,Croatia,0,0,0,0,0,,1
2022,2022-11-23,Qatar,Doha,Group Stage,Spain,Costa Rica,7,0,0,0,0,Spain,0
2022,2022-11-24,Qatar,Lusail,Group Stage,Brazil,Serbia,2,0,0,0,0,Brazil,0
2022,2022-11-24,Qatar,Doha,Group Stage,Portugal,Ghana,3,2,0,0,0,Portugal,0
2022,2022-11-24,Qatar,Al Wakrah,Group Stage,Switzerland,Cameroon,1,0,0,0,0,Switzerland,0
2022,2022-11-24,Qatar,Al Rayyan,Group Stage,Uruguay,South Korea,0,0,0,0,0,,1
2022,2022-11-25,Qatar,Al Khor,Group Stage,England,United States,0,0,0,0,0,,1
2022,2022-11-25,Qatar,Al Rayyan,Group Stage,Netherlands,Ecuador,1,1,0,0,0,,1
2022,2022-11-25,Qatar,Doha,Group Stage,Qatar,Senegal,1,3,0,0,0,Senegal,0
2022,2022-11-25,Qatar,Al Rayyan,Group Stage,Wales,Iran,0,2,0,0,0,Iran,0
2022,2022-11-26,Qatar,Lusail,Group Stage,Argentina,Mexico,2,0,0,0,0,Argentina,0
2022,2022-11-26,Qatar,Doha,Group Stage,France,Denmark,2,1,0,0,0,France,0
2022,2022-11-26,Qatar,Al Rayyan,Group Stage,Poland,Saudi Arabia,2,0,0,0,0,Poland,0
2022,2022-11-26,Qatar,Al Wakrah,Group Stage,Tunisia,Australia,0,1,0,0,0,Australia,0
2022,2022-11-27,Qatar,Doha,Group Stage,Belgium,Morocco,0,2,0,0,0,Morocco,0
2022,2022-11-27,Qatar,Al Rayyan,Group Stage,Croatia,Canada,4,1,0,0,0,Croatia,0
2022,2022-11-27,Qatar,Al Rayyan,Group Stage,Japan,Costa Rica,0,1,0,0,0,Costa Rica,0
2022,2022-11-27,Qatar,Al Khor,Group Stage,Spain,Germany,1,1,0,0,0,,1
2022,2022-11-28,Qatar,Doha,Group Stage,Brazil,Switzerland,1,0,0,0,0,Brazil,0
2022,2022-11-28,Qatar,Al Wakrah,Group Stage,Cameroon,Serbia,3,3,0,0,0,,1
2022,2022-11-28,Qatar,Lusail,Group Stage,Portugal,Uruguay,2,0,0,0,0,Portugal,0
2022,2022-11-28,Qatar,Al Rayyan,Group Stage,South Korea,Ghana,2,3,0,0,0,Ghana,0
2022,2022-11-29,Qatar,Al Rayyan,Group Stage,Ecuador,Senegal,1,2,0,0,0,Senegal,0
2022,2022-11-29,Qatar,Doha,Group Stage,Iran,United States,0,1,0,0,0,United States,0
2022,2022-11-29,Qatar,Al Khor,Group Stage,Netherlands,Qatar,2,0,0,0,0,Netherlands,0
2022,2022-11-29,Qatar,Al Rayyan,Group Stage,Wales,England,0,3,0,0,0,England,0
2022,2022-11-30,Qatar,Al Wakrah,Group Stage,Australia,Denmark,1,0,0,0,0,Australia,0
2022,2022-11-30,Qatar,Doha,Group Stage,Poland,Argentina,0,2,0,0,0,Argentina,0
2022,2022-11-30,Qatar,Lusail,Group Stage,Saudi Arabia,Mexico,1,2,0,0,0,Mexico,0
2022,2022-11-30,Qatar,Al Rayyan,Group Stage,Tunisia,France,1,0,0,0,0,Tunisia,0
2022,2022-12-01,Qatar,Doha,Group Stage,Canada,Morocco,1,2,0,0,0,Morocco,0
2022,2022-12-01,Qatar,Al Khor,Group Stage,Costa Rica,Germany,2,4,0,0,0,Germany,0
2022,2022-12-01,Qatar,Al Rayyan,Group Stage,Croatia,Belgium,0,0,0,0,0,,1
2022,2022-12-01,Qatar,Al Rayyan,Group Stage,Japan,Spain,2,1,0,0,0,Japan,0
2022,2022-12-02,Qatar,Lusail,Group Stage,Cameroon,Brazil,1,0,0,0,0,Cameroon,0
2022,2022-12-02,Qatar,Al Wakrah,Group Stage,Ghana,Uruguay,0,2,0,0,0,Uruguay,0
2022,2022-12-02,Qatar,Doha,Group Stage,Serbia,Switzerland,2,3,0,0,0,Switzerland,0
2022,2022-12-02,Qatar,Al Rayyan,Group Stage,South Korea,Portugal,2,1,0,0,0,South Korea,0
2022,2022-12-03,Qatar,Al Rayyan,Round of 16,Argentina,Australia,2,1,0,0,0,Argentina,0
2022,2022-12-03,Qatar,Al Rayyan,Round of 16,Netherlands,United States,3,1,0,0,0,Netherlands,0
2022,2022-12-04,Qatar,Al Khor,Round of 16,England,Senegal,3,0,0,0,0,England,0
2022,2022-12-04,Qatar,Doha,Round of 16,France,Poland,3,1,0,0,0,France,0
2022,2022-12-05,Qatar,Doha,Round of 16,Brazil,South Korea,4,1,0,0,0,Brazil,0
2022,2022-12-05,Qatar,Al Wakrah,Round of 16,Japan,Croatia,1,1,1,1,3,Croatia,1
2022,2022-12-06,Qatar,Al Rayyan,Round of 16,Morocco,Spain,0,0,1,3,0,Morocco,1
2022,2022-12-06,Qatar,Lusail,Round of 16,Portugal,Switzerland,6,1,0,0,0,Portugal,0
2022,2022-12-09,Qatar,Al Rayyan,Quarter-final,Croatia,Brazil,1,1,1,4,2,Croatia,1
2022,2022-12-09,Qatar,Lusail,Quarter-final,Netherlands,Argentina,2,2,1,3,4,Argentina,1
2022,2022-12-10,Qatar,Al Khor,Quarter-final,England,France,1,2,0,0,0,France,0
2022,2022-12-10,Qatar,Doha,Quarter-final,Morocco,Portugal,1,0,0,0,0,Morocco,0
2022,2022-12-13,Qatar,Lusail,Semi-final,Argentina,Croatia,3,0,0,0,0,Argentina,0
2022,2022-12-14,Qatar,Al Khor,Semi-final,France,Morocco,2,0,0,0,0,France,0
2022,2022-12-17,Qatar,Al Rayyan,Third place play-off,Croatia,Morocco,2,1,0,0,0,Croatia,0
2022,2022-12-18,Qatar,Lusail,Final,Argentina,France,3,3,1,4,2,Argentina,1
